participant,event_type,event_ts,event_ts_float,window_start,window_end,duration_sec,distance_px,start_x,start_y,end_x,end_y,delete_key,event_id
260809_LL_W_AI,annotation,2026-08-09 15:27:46.612,1786260466.612,2026-08-09 15:27:36.612,2026-08-09 15:27:56.612,0.187,129.9,1158.9,521.4,1029.1,527.2,,721
260809_LL_W_AI,annotation,2026-08-09 15:27:47.102,1786260467.102,2026-08-09 15:27:37.102,2026-08-09 15:27:57.102,0.297,99.5,1099.9,520.8,1188.8,475.9,,722
260809_LL_W_AI,annotation,2026-08-09 15:27:47.616,1786260467.616,2026-08-09 15:27:37.616,2026-08-09 15:27:57.616,0.189,97.1,1013.7,545.4,1109.0,527.1,,723
260809_LL_W_AI,annotation,2026-08-09 15:27:48.128,1786260468.128,2026-08-09 15:27:38.128,2026-08-09 15:27:58.128,0.224,109.9,964.6,547.6,1021.6,641.6,,724
260809_LL_W_AI,annotation,2026-08-09 15:27:48.713,1786260468.713,2026-08-09 15:27:38.713,2026-08-09 15:27:58.713,0.249,204.4,964.5,602.5,1156.1,531.3,,725
260809_LL_W_AI,annotation,2026-08-09 15:27:49.238,1786260469.238,2026-08-09 15:27:39.238,2026-08-09 15:27:59.238,0.276,264.5,957.9,577.6,1212.2,650.2,,726
260809_LL_W_AI,annotation,2026-08-09 15:27:49.852,1786260469.852,2026-08-09 15:27:39.852,2026-08-09 15:27:59.852,0.254,216.1,995.3,624.2,1202.7,563.3,,727
260809_LL_W_AI,annotation,2026-08-09 15:27:54.568,1786260474.568,2026-08-09 15:27:44.568,2026-08-09 15:28:04.568,1.036,34.0,1193.6,505.9,1223.4,522.2,,728
260809_LL_W_AI,deletion,2026-08-09 15:29:45.726,1786260585.726,2026-08-09 15:29:35.726,2026-08-09 15:29:55.726,0.098,0.0,974.8,714.7,974.8,714.7,Key.delete,729
260809_LL_W_AI,annotation,2026-08-09 15:31:28.745,1786260688.745,2026-08-09 15:31:18.745,2026-08-09 15:31:38.745,0.757,65.8,975.9,542.1,1023.3,587.8,,730
260809_LL_W_AI,annotation,2026-08-09 15:31:31.168,1786260691.168,2026-08-09 15:31:21.168,2026-08-09 15:31:41.168,0.695,77.9,970.7,538.9,1025.0,594.8,,731
260809_LL_W_AI,annotation,2026-08-09 15:31:35.376,1786260695.376,2026-08-09 15:31:25.376,2026-08-09 15:31:45.376,0.494,76.3,931.4,570.6,987.4,622.5,,732
260809_LL_W_AI,annotation,2026-08-09 15:31:39.780,1786260699.78,2026-08-09 15:31:29.780,2026-08-09 15:31:49.780,0.184,1.2,128.0,121.9,126.9,122.1,,733
260809_LL_W_AI,annotation,2026-08-09 15:31:45.111,1786260705.111,2026-08-09 15:31:35.111,2026-08-09 15:31:55.111,0.255,133.2,1053.2,549.3,1186.4,550.6,,734
260809_LL_W_AI,annotation,2026-08-09 15:31:45.651,1786260705.651,2026-08-09 15:31:35.651,2026-08-09 15:31:55.651,0.292,305.2,827.5,560.2,1130.9,526.6,,735
260809_LL_W_AI,annotation,2026-08-09 15:31:55.311,1786260715.311,2026-08-09 15:31:45.311,2026-08-09 15:32:05.311,0.643,62.7,1016.8,530.0,1057.4,577.8,,736
260809_LL_W_AI,annotation,2026-08-09 15:31:56.070,1786260716.07,2026-08-09 15:31:46.070,2026-08-09 15:32:06.070,1.084,47.8,1058.6,571.1,1067.3,524.1,,737
260809_LL_W_AI,annotation,2026-08-09 15:31:59.254,1786260719.254,2026-08-09 15:31:49.254,2026-08-09 15:32:09.254,2.07,10.4,1008.9,538.7,998.6,537.2,,738
260809_LL_W_AI,annotation,2026-08-09 15:32:01.950,1786260721.95,2026-08-09 15:31:51.950,2026-08-09 15:32:11.950,1.655,78.5,1014.3,548.9,1073.2,600.8,,739
260809_LL_W_AI,annotation,2026-08-09 15:32:04.956,1786260724.956,2026-08-09 15:31:54.956,2026-08-09 15:32:14.956,1.883,117.9,1037.7,604.4,1119.0,519.0,,740
260809_LL_W_AI,annotation,2026-08-09 15:32:07.467,1786260727.467,2026-08-09 15:31:57.467,2026-08-09 15:32:17.467,2.123,15.5,1031.9,551.3,1018.6,543.4,,741
260809_LL_W_AI,annotation,2026-08-09 15:32:13.628,1786260733.628,2026-08-09 15:32:03.628,2026-08-09 15:32:23.628,0.634,103.8,1058.4,579.2,1129.8,654.6,,742
260809_LL_W_AI,annotation,2026-08-09 15:32:15.920,1786260735.92,2026-08-09 15:32:05.920,2026-08-09 15:32:25.920,1.058,16.7,1064.3,652.6,1048.0,648.7,,743
260809_LL_W_AI,annotation,2026-08-09 15:32:22.656,1786260742.656,2026-08-09 15:32:12.656,2026-08-09 15:32:32.656,1.073,93.1,909.0,515.9,985.6,568.7,,744
260809_LL_W_AI,annotation,2026-08-09 15:32:26.397,1786260746.397,2026-08-09 15:32:16.397,2026-08-09 15:32:36.397,0.505,72.2,1053.1,593.8,1105.2,643.8,,745
260809_LL_W_AI,annotation,2026-08-09 15:32:29.218,1786260749.218,2026-08-09 15:32:19.218,2026-08-09 15:32:39.218,0.429,88.9,890.2,586.3,963.7,636.3,,746
260809_LL_W_AI,annotation,2026-08-09 15:32:37.235,1786260757.235,2026-08-09 15:32:27.235,2026-08-09 15:32:47.235,0.998,50.3,874.0,535.1,914.7,564.6,,747
260809_LL_W_AI,annotation,2026-08-09 15:32:45.014,1786260765.014,2026-08-09 15:32:35.014,2026-08-09 15:32:55.014,0.518,45.4,892.8,547.1,929.6,573.8,,748
260809_LL_W_AI,annotation,2026-08-09 15:32:51.554,1786260771.554,2026-08-09 15:32:41.554,2026-08-09 15:33:01.554,0.974,50.2,904.0,542.2,942.8,574.1,,749
260809_LL_W_AI,annotation,2026-08-09 15:32:57.395,1786260777.395,2026-08-09 15:32:47.395,2026-08-09 15:33:07.395,0.586,50.3,1094.0,533.9,1131.6,567.3,,750
260809_LL_W_AI,annotation,2026-08-09 15:33:01.088,1786260781.088,2026-08-09 15:32:51.088,2026-08-09 15:33:11.088,0.645,48.8,915.1,530.6,956.0,557.2,,751
260809_LL_W_AI,annotation,2026-08-09 15:33:09.495,1786260789.495,2026-08-09 15:32:59.495,2026-08-09 15:33:19.495,0.823,85.9,889.9,505.8,945.1,571.6,,752
260809_LL_W_AI,annotation,2026-08-09 15:33:52.649,1786260832.649,2026-08-09 15:33:42.649,2026-08-09 15:34:02.649,1.904,134.4,944.1,511.8,1072.1,552.8,,753
260809_LL_W_AI,annotation,2026-08-09 15:34:01.715,1786260841.715,2026-08-09 15:33:51.715,2026-08-09 15:34:11.715,0.818,57.5,1030.3,474.4,1074.0,511.8,,754
260809_LL_W_AI,annotation,2026-08-09 15:35:30.944,1786260930.944,2026-08-09 15:35:20.944,2026-08-09 15:35:40.944,0.227,189.3,1058.9,539.4,1248.1,535.4,,755
260809_LL_W_AI,annotation,2026-08-09 15:35:31.445,1786260931.445,2026-08-09 15:35:21.445,2026-08-09 15:35:41.445,0.236,170.8,1005.5,542.9,1168.8,492.5,,756
260809_LL_W_AI,annotation,2026-08-09 15:35:42.396,1786260942.396,2026-08-09 15:35:32.396,2026-08-09 15:35:52.396,1.116,49.8,858.8,562.8,905.5,545.5,,757
260809_LL_W_AI,annotation,2026-08-09 15:35:43.769,1786260943.769,2026-08-09 15:35:33.769,2026-08-09 15:35:53.769,0.486,14.4,983.0,603.8,982.9,618.2,,758
260809_LL_W_AI,annotation,2026-08-09 15:35:44.445,1786260944.445,2026-08-09 15:35:34.445,2026-08-09 15:35:54.445,0.545,45.7,1051.5,614.7,1095.8,603.4,,759
260809_LL_W_AI,annotation,2026-08-09 15:35:45.256,1786260945.256,2026-08-09 15:35:35.256,2026-08-09 15:35:55.256,1.085,40.9,1056.5,614.6,1017.7,601.6,,760
260809_LL_W_AI,annotation,2026-08-09 15:35:46.537,1786260946.537,2026-08-09 15:35:36.537,2026-08-09 15:35:56.537,1.453,33.6,1093.6,627.8,1075.8,656.2,,761
260809_LL_W_AI,annotation,2026-08-09 15:35:48.523,1786260948.523,2026-08-09 15:35:38.523,2026-08-09 15:35:58.523,0.592,6.9,1087.2,638.9,1089.7,645.3,,762
260809_LL_W_AI,annotation,2026-08-09 15:35:54.253,1786260954.253,2026-08-09 15:35:44.253,2026-08-09 15:36:04.253,0.972,73.1,874.8,587.8,921.4,644.1,,763
260809_LL_W_AI,deletion,2026-08-09 15:36:21.592,1786260981.592,2026-08-09 15:36:11.592,2026-08-09 15:36:31.592,0.096,0.0,1116.6,614.9,1116.6,614.9,Key.delete,764
260809_LL_W_AI,annotation,2026-08-09 15:38:36.837,1786261116.837,2026-08-09 15:38:26.837,2026-08-09 15:38:46.837,0.128,0.2,276.5,222.5,276.5,222.7,,765
260809_LL_W_AI,annotation,2026-08-09 15:38:38.984,1786261118.984,2026-08-09 15:38:28.984,2026-08-09 15:38:48.984,0.211,134.1,1081.6,596.9,1214.1,616.9,,766
260809_LL_W_AI,annotation,2026-08-09 15:38:39.517,1786261119.517,2026-08-09 15:38:29.517,2026-08-09 15:38:49.517,0.219,161.4,985.0,610.6,1142.8,576.9,,767
260809_LL_W_AI,annotation,2026-08-09 15:38:40.018,1786261120.018,2026-08-09 15:38:30.018,2026-08-09 15:38:50.018,0.466,108.5,1010.2,592.8,1116.1,569.2,,768
260809_LL_W_AI,annotation,2026-08-09 15:38:59.908,1786261139.908,2026-08-09 15:38:49.908,2026-08-09 15:39:09.908,0.104,2.3,827.0,766.7,828.8,768.1,,769
260809_LL_W_AI,deletion,2026-08-09 15:39:08.212,1786261148.212,2026-08-09 15:38:58.212,2026-08-09 15:39:18.212,0.096,0.0,835.0,777.4,835.0,777.4,Key.delete,770
260809_LL_W_AI,deletion,2026-08-09 15:40:05.411,1786261205.411,2026-08-09 15:39:55.411,2026-08-09 15:40:15.411,0.089,0.0,865.0,572.2,865.0,572.2,Key.delete,771
260809_LL_W_AI,annotation,2026-08-09 15:40:57.846,1786261257.846,2026-08-09 15:40:47.846,2026-08-09 15:41:07.846,0.308,169.2,848.8,553.6,1016.3,577.6,,772
260809_LL_W_AI,annotation,2026-08-09 15:40:58.370,1786261258.37,2026-08-09 15:40:48.370,2026-08-09 15:41:08.370,0.218,157.0,865.2,575.3,1020.0,548.8,,773
260809_LL_W_AI,annotation,2026-08-09 15:41:03.171,1786261263.171,2026-08-09 15:40:53.171,2026-08-09 15:41:13.171,0.119,0.5,1218.4,583.2,1218.9,582.9,,774
260809_LL_W_AI,annotation,2026-08-09 15:41:09.460,1786261269.46,2026-08-09 15:40:59.460,2026-08-09 15:41:19.460,1.06,20.6,1045.2,534.8,1063.9,526.1,,775
260809_LL_W_AI,annotation,2026-08-09 15:41:10.753,1786261270.753,2026-08-09 15:41:00.753,2026-08-09 15:41:20.753,0.397,18.4,1148.5,544.7,1133.5,534.0,,776
260809_LL_W_AI,annotation,2026-08-09 15:41:12.827,1786261272.827,2026-08-09 15:41:02.827,2026-08-09 15:41:22.827,0.776,49.6,1061.8,534.2,1095.3,570.9,,777
260809_LL_W_AI,annotation,2026-08-09 15:41:16.025,1786261276.025,2026-08-09 15:41:06.025,2026-08-09 15:41:26.025,0.578,70.0,897.5,572.6,955.3,612.2,,778
260809_LL_W_AI,annotation,2026-08-09 15:41:21.373,1786261281.373,2026-08-09 15:41:11.373,2026-08-09 15:41:31.373,0.698,51.5,1038.8,633.7,1088.0,618.4,,779
260809_LL_W_AI,deletion,2026-08-09 15:41:23.842,1786261283.842,2026-08-09 15:41:13.842,2026-08-09 15:41:33.842,0.097,0.0,1084.5,626.3,1084.5,626.3,Key.delete,780
260809_LL_W_AI,annotation,2026-08-09 15:42:43.904,1786261363.904,2026-08-09 15:42:33.904,2026-08-09 15:42:53.904,0.111,1.0,129.7,116.7,128.7,117.2,,781
260809_LL_W_AI,annotation,2026-08-09 15:42:59.505,1786261379.505,2026-08-09 15:42:49.505,2026-08-09 15:43:09.505,0.344,635.2,61.1,430.5,696.3,421.1,,782
260809_LL_W_AI,annotation,2026-08-09 15:43:01.529,1786261381.529,2026-08-09 15:42:51.529,2026-08-09 15:43:11.529,0.285,198.3,753.0,553.0,949.6,526.8,,783
260809_LL_W_AI,annotation,2026-08-09 15:43:02.076,1786261382.076,2026-08-09 15:42:52.076,2026-08-09 15:43:12.076,0.225,193.4,809.6,555.6,997.5,509.7,,784
260809_LL_W_AI,annotation,2026-08-09 15:43:13.965,1786261393.965,2026-08-09 15:43:03.965,2026-08-09 15:43:23.965,1.505,28.4,1115.4,622.6,1143.5,618.8,,785
260809_LL_W_AI,annotation,2026-08-09 15:43:15.983,1786261395.983,2026-08-09 15:43:05.983,2026-08-09 15:43:25.983,0.462,5.3,1079.0,597.9,1079.3,592.6,,786
260809_LL_W_AI,annotation,2026-08-09 15:43:18.010,1786261398.01,2026-08-09 15:43:08.010,2026-08-09 15:43:28.010,0.94,115.4,1102.7,623.0,1189.2,699.4,,787
260809_LL_W_AI,annotation,2026-08-09 15:43:26.894,1786261406.894,2026-08-09 15:43:16.894,2026-08-09 15:43:36.894,0.867,62.5,1085.0,601.8,1131.3,643.8,,788
260809_LL_W_AI,annotation,2026-08-09 15:43:36.771,1786261416.771,2026-08-09 15:43:26.771,2026-08-09 15:43:46.771,1.687,74.5,955.2,552.0,1010.2,602.4,,789
260809_LL_W_AI,annotation,2026-08-09 15:43:59.061,1786261439.061,2026-08-09 15:43:49.061,2026-08-09 15:44:09.061,0.945,36.0,951.3,588.1,978.4,611.8,,790
260809_LL_W_AI,annotation,2026-08-09 15:44:12.576,1786261452.576,2026-08-09 15:44:02.576,2026-08-09 15:44:22.576,1.447,82.2,1120.8,553.6,1181.6,608.9,,791
260809_LL_W_AI,annotation,2026-08-09 15:44:22.193,1786261462.193,2026-08-09 15:44:12.193,2026-08-09 15:44:32.193,0.899,62.8,1133.1,575.8,1179.9,617.6,,792
260809_LL_W_AI,annotation,2026-08-09 15:44:27.465,1786261467.465,2026-08-09 15:44:17.465,2026-08-09 15:44:37.465,0.584,74.7,939.4,582.0,991.5,635.5,,793
260809_LL_W_AI,annotation,2026-08-09 15:44:44.753,1786261484.753,2026-08-09 15:44:34.753,2026-08-09 15:44:54.753,0.704,64.6,927.7,563.7,981.5,599.5,,794
260809_LL_W_AI,annotation,2026-08-09 15:44:48.494,1786261488.494,2026-08-09 15:44:38.494,2026-08-09 15:44:58.494,0.93,46.2,966.0,548.4,998.9,580.9,,795
260809_LL_W_AI,annotation,2026-08-09 15:44:56.813,1786261496.813,2026-08-09 15:44:46.813,2026-08-09 15:45:06.813,0.63,53.6,1066.3,547.6,1102.1,587.5,,796
260809_LL_W_AI,annotation,2026-08-09 15:45:00.526,1786261500.526,2026-08-09 15:44:50.526,2026-08-09 15:45:10.526,1.055,65.1,1045.8,529.5,1094.0,573.3,,797
260809_LL_W_AI,annotation,2026-08-09 15:45:08.504,1786261508.504,2026-08-09 15:44:58.504,2026-08-09 15:45:18.504,0.96,47.9,1045.6,519.9,1079.3,554.0,,798
260809_LL_W_AI,annotation,2026-08-09 15:46:39.270,1786261599.27,2026-08-09 15:46:29.270,2026-08-09 15:46:49.270,0.353,164.1,948.4,557.9,1111.2,537.2,,799
260809_LL_W_AI,annotation,2026-08-09 15:46:39.869,1786261599.869,2026-08-09 15:46:29.869,2026-08-09 15:46:49.869,0.329,171.8,936.4,594.5,1103.6,554.6,,800
260809_LL_W_AI,annotation,2026-08-09 15:46:41.137,1786261601.137,2026-08-09 15:46:31.137,2026-08-09 15:46:51.137,1.057,27.2,1187.8,590.6,1162.0,582.1,,801
260809_LL_W_AI,annotation,2026-08-09 15:46:42.587,1786261602.587,2026-08-09 15:46:32.587,2026-08-09 15:46:52.587,1.286,6.9,1165.2,590.7,1167.8,597.1,,802
260809_LL_W_AI,annotation,2026-08-09 15:46:45.502,1786261605.502,2026-08-09 15:46:35.502,2026-08-09 15:46:55.502,0.337,8.6,1174.3,613.2,1176.3,621.5,,803
260809_LL_W_AI,annotation,2026-08-09 15:48:14.361,1786261694.361,2026-08-09 15:48:04.361,2026-08-09 15:48:24.361,0.111,0.6,123.9,119.0,123.4,119.5,,804
260809_LL_W_AI,annotation,2026-08-09 15:48:17.759,1786261697.759,2026-08-09 15:48:07.759,2026-08-09 15:48:27.759,0.368,155.3,832.2,545.5,985.4,520.3,,805
260809_LL_W_AI,annotation,2026-08-09 15:48:18.343,1786261698.343,2026-08-09 15:48:08.343,2026-08-09 15:48:28.343,0.21,171.5,1035.7,521.5,1206.0,500.7,,806
260809_LL_W_AI,annotation,2026-08-09 15:48:20.287,1786261700.287,2026-08-09 15:48:10.287,2026-08-09 15:48:30.287,0.208,48.9,1088.3,529.5,1134.5,513.4,,807
260809_LL_W_AI,annotation,2026-08-09 15:48:48.945,1786261728.945,2026-08-09 15:48:38.945,2026-08-09 15:48:58.945,1.094,6.1,1012.0,507.3,1010.7,501.4,,808
260809_LL_W_AI,annotation,2026-08-09 15:48:50.286,1786261730.286,2026-08-09 15:48:40.286,2026-08-09 15:49:00.286,0.502,8.2,1032.8,525.3,1024.6,526.5,,809
260809_LL_W_AI,annotation,2026-08-09 15:48:52.442,1786261732.442,2026-08-09 15:48:42.442,2026-08-09 15:49:02.442,1.226,30.3,1018.2,509.2,1040.5,529.7,,810
260809_LL_W_AI,annotation,2026-08-09 15:50:05.000,1786261805.0,2026-08-09 15:49:55.000,2026-08-09 15:50:15.000,0.33,149.6,824.4,626.1,970.6,594.2,,811
260809_LL_W_AI,annotation,2026-08-09 15:50:05.558,1786261805.558,2026-08-09 15:49:55.558,2026-08-09 15:50:15.558,0.207,232.0,878.2,602.5,1106.4,560.6,,812
260809_LL_W_AI,annotation,2026-08-09 15:50:06.759,1786261806.759,2026-08-09 15:49:56.759,2026-08-09 15:50:16.759,0.342,47.5,1036.8,576.8,989.5,581.0,,813
260809_LL_W_AI,annotation,2026-08-09 15:50:07.276,1786261807.276,2026-08-09 15:49:57.276,2026-08-09 15:50:17.276,0.26,59.5,1000.4,576.1,1057.4,558.9,,814
260809_LL_W_AI,annotation,2026-08-09 15:51:15.650,1786261875.65,2026-08-09 15:51:05.650,2026-08-09 15:51:25.650,0.681,19.8,1128.4,615.9,1125.4,635.5,,815
260809_LL_W_AI,annotation,2026-08-09 15:51:16.679,1786261876.679,2026-08-09 15:51:06.679,2026-08-09 15:51:26.679,0.395,20.4,1127.5,621.6,1144.5,610.4,,816
260809_LL_W_AI,annotation,2026-08-09 15:51:19.558,1786261879.558,2026-08-09 15:51:09.558,2026-08-09 15:51:29.558,1.101,70.4,1117.4,609.7,1171.9,654.3,,817
260809_LL_W_AI,annotation,2026-08-09 15:51:22.605,1786261882.605,2026-08-09 15:51:12.605,2026-08-09 15:51:32.605,0.613,56.4,1119.9,616.5,1165.2,650.2,,818
260809_LL_W_AI,annotation,2026-08-09 15:51:50.609,1786261910.609,2026-08-09 15:51:40.609,2026-08-09 15:52:00.609,1.055,60.4,1028.3,500.7,1059.0,552.8,,819
260809_LL_W_AI,annotation,2026-08-09 15:52:41.172,1786261961.172,2026-08-09 15:52:31.172,2026-08-09 15:52:51.172,0.113,0.2,123.4,123.3,123.4,123.1,,820
260809_LL_W_AI,annotation,2026-08-09 15:52:44.879,1786261964.879,2026-08-09 15:52:34.879,2026-08-09 15:52:54.879,0.216,260.0,775.0,535.8,1034.4,519.9,,821
260809_LL_W_AI,annotation,2026-08-09 15:52:45.575,1786261965.575,2026-08-09 15:52:35.575,2026-08-09 15:52:55.575,0.173,88.5,993.8,509.3,1080.2,490.1,,822
260809_LL_W_AI,annotation,2026-08-09 15:53:17.443,1786261997.443,2026-08-09 15:53:07.443,2026-08-09 15:53:27.443,1.049,13.0,939.9,533.2,952.6,535.9,,823
260809_LL_W_AI,annotation,2026-08-09 15:53:18.778,1786261998.778,2026-08-09 15:53:08.778,2026-08-09 15:53:28.778,0.675,12.9,979.6,551.5,968.6,544.6,,824
260809_LL_W_AI,annotation,2026-08-09 15:53:21.148,1786262001.148,2026-08-09 15:53:11.148,2026-08-09 15:53:31.148,0.548,56.6,940.3,536.2,985.3,570.6,,825
260809_LL_W_AI,annotation,2026-08-09 15:54:26.585,1786262066.585,2026-08-09 15:54:16.585,2026-08-09 15:54:36.585,0.278,146.5,893.3,468.4,1039.9,468.5,,826
260809_LL_W_AI,annotation,2026-08-09 15:54:27.350,1786262067.35,2026-08-09 15:54:17.350,2026-08-09 15:54:37.350,0.151,223.7,1085.2,474.1,1308.9,470.2,,827
260809_LL_W_AI,annotation,2026-08-09 15:54:53.159,1786262093.159,2026-08-09 15:54:43.159,2026-08-09 15:55:03.159,0.136,38.1,1113.4,529.9,1075.4,529.3,,828
260809_LL_W_AI,annotation,2026-08-09 15:54:53.625,1786262093.625,2026-08-09 15:54:43.625,2026-08-09 15:55:03.625,0.276,87.7,1044.7,520.3,1128.1,492.9,,829
260809_LL_W_AI,annotation,2026-08-09 15:54:54.147,1786262094.147,2026-08-09 15:54:44.147,2026-08-09 15:55:04.147,0.272,35.6,1065.9,517.0,1098.7,503.1,,830
260809_LL_W_AI,annotation,2026-08-09 15:55:05.040,1786262105.04,2026-08-09 15:54:55.040,2026-08-09 15:55:15.040,0.185,54.3,1121.5,562.0,1068.0,571.4,,831
260809_LL_W_AI,annotation,2026-08-09 15:55:05.616,1786262105.616,2026-08-09 15:54:55.616,2026-08-09 15:55:15.616,0.719,17.4,1105.4,582.7,1122.4,578.9,,832
260809_LL_W_AI,annotation,2026-08-09 15:55:07.319,1786262107.319,2026-08-09 15:54:57.319,2026-08-09 15:55:17.319,0.165,32.7,1075.7,564.8,1107.7,557.8,,833
260809_LL_W_AI,deletion,2026-08-09 15:55:49.147,1786262149.147,2026-08-09 15:55:39.147,2026-08-09 15:55:59.147,0.099,0.0,933.2,686.1,933.2,686.1,Key.delete,834
260809_LL_W_AI,annotation,2026-08-09 15:56:19.513,1786262179.513,2026-08-09 15:56:09.513,2026-08-09 15:56:29.513,0.106,0.5,119.3,122.3,119.5,122.8,,835
260809_LL_W_AI,annotation,2026-08-09 15:56:23.192,1786262183.192,2026-08-09 15:56:13.192,2026-08-09 15:56:33.192,0.221,175.6,862.8,542.2,1037.4,523.9,,836
260809_LL_W_AI,annotation,2026-08-09 15:56:23.740,1786262183.74,2026-08-09 15:56:13.740,2026-08-09 15:56:33.740,0.169,137.4,991.6,530.3,1127.2,508.1,,837
260809_LL_W_AI,deletion,2026-08-09 15:56:39.533,1786262199.533,2026-08-09 15:56:29.533,2026-08-09 15:56:49.533,0.097,0.0,980.5,593.1,980.5,593.1,Key.delete,838
260809_LL_W_AI,annotation,2026-08-09 15:56:44.916,1786262204.916,2026-08-09 15:56:34.916,2026-08-09 15:56:54.916,0.698,76.2,930.7,600.4,996.2,639.2,,839
260809_LL_W_AI,annotation,2026-08-09 15:56:49.650,1786262209.65,2026-08-09 15:56:39.650,2026-08-09 15:56:59.650,0.381,80.2,1093.7,651.2,1159.3,697.4,,840
260809_LL_W_AI,annotation,2026-08-09 15:57:13.140,1786262233.14,2026-08-09 15:57:03.140,2026-08-09 15:57:23.140,0.913,52.1,884.7,592.2,925.8,624.2,,841
260809_LL_W_AI,annotation,2026-08-09 15:57:22.019,1786262242.019,2026-08-09 15:57:12.019,2026-08-09 15:57:32.019,1.012,52.3,880.6,583.2,926.3,608.8,,842
260809_LL_W_AI,annotation,2026-08-09 15:57:55.438,1786262275.438,2026-08-09 15:57:45.438,2026-08-09 15:58:05.438,1.162,95.8,861.7,517.6,949.3,556.3,,843
260809_LL_W_AI,annotation,2026-08-09 15:58:10.007,1786262290.007,2026-08-09 15:58:00.007,2026-08-09 15:58:20.007,0.426,35.2,976.3,593.1,1004.9,613.5,,844
260809_LL_W_AI,annotation,2026-08-09 15:58:16.041,1786262296.041,2026-08-09 15:58:06.041,2026-08-09 15:58:26.041,0.79,36.6,979.3,603.5,1010.3,622.9,,845
260809_LL_W_AI,annotation,2026-08-09 15:58:37.176,1786262317.176,2026-08-09 15:58:27.176,2026-08-09 15:58:47.176,0.719,50.9,1086.4,674.2,1121.9,710.6,,846
260809_LL_W_AI,annotation,2026-08-09 15:58:45.711,1786262325.711,2026-08-09 15:58:35.711,2026-08-09 15:58:55.711,0.165,192.8,805.4,604.7,997.2,584.7,,847
260809_LL_W_AI,annotation,2026-08-09 15:58:46.289,1786262326.289,2026-08-09 15:58:36.289,2026-08-09 15:58:56.289,0.143,213.1,988.9,582.9,1199.0,547.0,,848
260809_LL_W_AI,deletion,2026-08-09 16:00:00.413,1786262400.413,2026-08-09 15:59:50.413,2026-08-09 16:00:10.413,0.098,0.0,895.0,673.4,895.0,673.4,Key.delete,849
260809_LL_W_AI,deletion,2026-08-09 16:00:00.413,1786262400.413,2026-08-09 15:59:50.413,2026-08-09 16:00:10.413,0.099,0.0,895.0,673.4,895.0,673.4,Key.delete,850
260809_LL_W_AI,annotation,2026-08-09 16:00:39.051,1786262439.051,2026-08-09 16:00:29.051,2026-08-09 16:00:49.051,0.247,195.8,690.9,483.2,886.3,470.5,,851
260809_LL_W_AI,annotation,2026-08-09 16:00:39.568,1786262439.568,2026-08-09 16:00:29.568,2026-08-09 16:00:49.568,0.143,194.4,673.1,493.9,866.9,479.6,,852
260809_LL_W_AI,annotation,2026-08-09 16:01:12.358,1786262472.358,2026-08-09 16:01:02.358,2026-08-09 16:01:22.358,1.98,17.3,1085.0,506.1,1093.2,490.9,,853
260809_LL_W_AI,annotation,2026-08-09 16:01:14.684,1786262474.684,2026-08-09 16:01:04.684,2026-08-09 16:01:24.684,0.66,13.3,1111.0,498.2,1117.3,509.9,,854
260809_LL_W_AI,annotation,2026-08-09 16:01:15.561,1786262475.561,2026-08-09 16:01:05.561,2026-08-09 16:01:25.561,1.327,28.0,1126.7,508.6,1099.9,500.5,,855
260809_LL_W_AI,annotation,2026-08-09 16:01:19.379,1786262479.379,2026-08-09 16:01:09.379,2026-08-09 16:01:29.379,0.442,58.6,1093.2,513.2,1141.5,546.4,,856
260809_LL_W_AI,annotation,2026-08-09 16:01:30.441,1786262490.441,2026-08-09 16:01:20.441,2026-08-09 16:01:40.441,0.779,74.3,885.5,487.6,946.8,529.6,,857
260809_LL_W_AI,annotation,2026-08-09 16:01:44.850,1786262504.85,2026-08-09 16:01:34.850,2026-08-09 16:01:54.850,0.735,40.1,972.1,523.3,999.7,552.4,,858
260809_LL_W_AI,deletion,2026-08-09 16:01:57.329,1786262517.329,2026-08-09 16:01:47.329,2026-08-09 16:02:07.329,0.096,0.0,1067.8,556.5,1067.8,556.5,Key.delete,859
260809_LL_W_AI,deletion,2026-08-09 16:02:13.303,1786262533.303,2026-08-09 16:02:03.303,2026-08-09 16:02:23.303,0.098,0.0,1072.8,564.1,1072.8,564.1,Key.delete,860
260809_LL_W_AI,deletion,2026-08-09 16:02:17.173,1786262537.173,2026-08-09 16:02:07.173,2026-08-09 16:02:27.173,0.076,0.0,1070.1,557.5,1070.1,557.5,Key.delete,861
260809_LL_W_AI,deletion,2026-08-09 16:02:17.173,1786262537.173,2026-08-09 16:02:07.173,2026-08-09 16:02:27.173,0.074,0.0,1066.1,562.3,1066.1,562.3,Key.delete,862
260809_LL_W_AI,annotation,2026-08-09 16:03:06.681,1786262586.681,2026-08-09 16:02:56.681,2026-08-09 16:03:16.681,0.216,103.2,1003.3,544.5,1104.8,526.4,,863
260809_LL_W_AI,annotation,2026-08-09 16:03:07.467,1786262587.467,2026-08-09 16:02:57.467,2026-08-09 16:03:17.467,0.182,231.2,909.7,539.3,1140.2,520.9,,864
260809_LL_W_AI,annotation,2026-08-09 16:03:22.507,1786262602.507,2026-08-09 16:03:12.507,2026-08-09 16:03:32.507,0.21,70.3,1056.3,648.8,1121.1,621.6,,865
